qweek,i2_health,i11_health,age,gender,household_size,WCRex2,cantril_ladder,PHQ4_1,PHQ4_2,PHQ4_3,PHQ4_4,WCRex1,r1_1,r1_2,C1M_School closing,C2M_Workplace closing,C3M_Cancel public events,C4M_Restrictions on gatherings,C5M_Close public transport,C6M_Stay at home requirements,C7M_Restrictions on internal movement,C8EV_International travel controls,E1_Income support,E2_Debt/contract relief,H1_Public information campaigns,H2_Testing policy,H3_Contact tracing,H6M_Facial Coverings,H7_Vaccination policy,H8M_Protection of elderly people,ConfirmedCases,ConfirmedDeaths,i9_health_No,i9_health_Not sure,i9_health_Yes,state_Australian Capital Territory,state_New South Wales,state_Northern Territory,state_Queensland,state_South Australia,state_Tasmania,state_Victoria,state_Western Australia,employment_status_Full time employment,employment_status_Not working,employment_status_Part time employment,employment_status_Retired,employment_status_Unemployed,d1_comorbidities_No,d1_comorbidities_Prefer_not_to_say,d1_comorbidities_Yes
46,7.0,1.0,46,0,5,3.0,7.0,3,3,2,2,3.0,5,7,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,130029.0,1385.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
44,7.0,1.0,32,0,3,4.0,9.0,2,2,1,1,4.0,6,7,1.0,1.0,1.0,4.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,99183.0,1192.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
45,1.0,1.0,39,1,2,3.0,7.0,4,3,3,4,3.0,3,3,1.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,3.0,922.0,4.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
42,7.0,1.0,30,1,2,3.0,5.0,3,3,3,3,3.0,3,7,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,3.0,67669.0,468.0,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
52,10.0,1.0,70,1,2,3.0,2.0,1,1,1,1,3.0,2,5,1.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,142901.0,174.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
51,25.0,1.0,49,0,3,3.0,7.0,4,4,4,4,2.0,3,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,2.0,983360.0,2286.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
49,2.0,1.0,56,1,4,2.0,5.0,4,2,2,3,1.0,3,7,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,2.0,485530.0,1614.0,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
44,4.0,1.0,45,1,2,2.0,4.0,2,2,2,3,2.0,2,2,1.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,1112.0,9.0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True
40,11.0,1.0,40,1,2,3.0,2.0,1,1,2,2,2.0,5,2,1.0,1.0,1.0,2.0,1.0,0.0,2.0,4.0,1.0,0.0,2.0,2.0,2.0,3.0,5.0,2.0,2002.0,7.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
42,5.0,1.0,30,1,2,4.0,7.0,4,4,4,4,3.0,3,4,1.0,1.0,1.0,0.0,1.0,0.0,0.0,4.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,1.0,236.0,13.0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
37,12.0,1.0,58,0,2,2.0,8.0,2,4,4,4,1.0,6,4,2.0,2.0,2.0,4.0,1.0,0.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,20939.0,820.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
50,4.0,1.0,73,0,2,3.0,7.0,2,2,2,1,3.0,7,6,1.0,1.0,1.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,3.0,103175.0,74.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
45,2.0,1.0,68,0,1,1.0,8.0,4,4,4,4,1.0,7,7,1.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,5.0,2.0,2110.0,7.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
46,10.0,3.0,20,1,3,3.0,8.0,4,2,2,3,3.0,1,1,1.0,1.0,1.0,2.0,1.0,0.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,83967.0,633.0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
51,17.0,1.0,75,1,2,2.0,7.0,4,4,4,4,2.0,5,4,1.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,3.0,5.0,2.0,469663.0,332.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
49,15.0,1.0,18,1,4,2.0,7.0,1,1,1,2,1.0,3,5,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,5.0,2.0,265565.0,63.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True
48,20.0,1.0,59,1,2,3.0,5.0,4,4,4,4,3.0,7,3,1.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,5.0,2.0,540.0,13.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
38,0.0,1.0,33,0,3,4.0,8.0,1,4,4,4,3.0,5,4,1.0,1.0,1.0,0.0,1.0,0.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,200.0,0.0,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
41,0.0,1.0,63,1,2,2.0,7.0,3,3,1,1,3.0,2,2,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,3.0,54919.0,314.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
52,10.0,1.0,30,0,3,3.0,5.0,1,1,1,1,2.0,4,5,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,2.0,1030021.0,2452.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
43,8.0,5.0,28,0,2,4.0,5.0,3,2,2,3,4.0,2,5,2.0,2.0,1.0,3.0,1.0,0.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,4.0,5.0,3.0,78763.0,1041.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
49,7.0,1.0,67,0,2,3.0,8.0,4,4,4,4,3.0,5,6,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,2.0,443787.0,1593.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
46,15.0,1.0,41,0,4,3.0,9.0,4,4,4,4,1.0,5,6,1.0,1.0,1.0,3.0,1.0,0.0,2.0,3.0,1.0,0.0,2.0,2.0,2.0,2.0,5.0,2.0,2130.0,7.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
52,20.0,1.0,51,1,3,3.0,8.0,4,4,4,4,1.0,4,5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,1268170.0,1853.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
52,1.0,1.0,67,0,2,3.0,8.0,4,4,4,4,3.0,6,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,2.0,1011358.0,2409.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
48,50.0,1.0,34,1,5,3.0,7.0,3,4,4,4,2.0,4,1,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,166373.0,657.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
50,2.0,1.0,65,0,2,3.0,6.0,3,4,3,4,3.0,6,4,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,5.0,2.0,27356.0,17.0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
47,7.0,1.0,24,0,2,2.0,7.0,2,2,2,3,1.0,2,4,1.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,1136.0,9.0,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
49,10.0,3.0,67,1,1,2.0,5.0,3,3,3,2,2.0,7,6,1.0,1.0,1.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,3.0,50905.0,26.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True
49,100.0,1.0,36,0,4,2.0,8.0,3,3,3,3,2.0,7,4,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,5.0,2.0,628289.0,797.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False
37,0.0,1.0,40,1,4,3.0,6.0,4,4,4,4,3.0,6,4,1.0,1.0,1.0,4.0,1.0,0.0,2.0,4.0,1.0,2.0,2.0,3.0,2.0,3.0,4.0,2.0,859.0,4.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
47,2.0,1.0,35,0,3,3.0,7.0,4,4,4,4,4.0,3,4,1.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,2297.0,7.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
52,10.0,1.0,64,0,1,4.0,7.0,4,4,4,4,4.0,2,5,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,5.0,1.0,1277082.0,1859.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
39,0.0,1.0,74,0,2,2.0,8.0,4,4,4,4,3.0,2,6,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,4.0,3.0,20466.0,130.0,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
43,2.0,2.0,18,1,5,3.0,7.0,2,2,2,1,3.0,3,4,1.0,1.0,1.0,2.0,1.0,0.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,1112.0,9.0,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True
48,12.0,1.0,59,0,3,3.0,7.0,4,4,4,4,3.0,4,5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,2.0,161845.0,1499.0,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
43,0.0,1.0,41,0,4,3.0,7.0,4,4,4,4,3.0,3,5,2.0,2.0,1.0,3.0,1.0,0.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,4.0,5.0,3.0,78763.0,1041.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
51,3.0,1.0,43,1,3,3.0,5.0,3,2,3,3,2.0,4,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,2.0,953288.0,2235.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
46,40.0,2.0,89,1,4,3.0,8.0,4,4,4,4,3.0,4,1,1.0,1.0,1.0,2.0,1.0,0.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,81916.0,628.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
44,200.0,1.0,21,1,6,2.0,7.0,4,1,1,1,2.0,4,7,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,97043.0,1177.0,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,False
37,0.0,1.0,72,0,2,3.0,8.0,3,3,3,4,3.0,7,2,2.0,2.0,2.0,4.0,1.0,0.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,20939.0,820.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
44,1.0,1.0,28,1,2,1.0,7.0,4,1,2,2,2.0,7,1,1.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,3.0,5.0,2.0,2094.0,7.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False
47,30.0,1.0,28,0,2,3.0,7.0,4,3,3,3,2.0,6,5,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,146859.0,1454.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
48,3.0,2.0,45,1,6,1.0,3.0,3,3,2,1,2.0,6,5,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,154191.0,656.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
37,0.0,1.0,35,1,3,4.0,7.0,1,3,3,3,4.0,7,7,2.0,2.0,2.0,4.0,1.0,0.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,2.0,20950.0,820.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
47,2.0,1.0,70,1,2,3.0,8.0,4,4,4,4,3.0,4,4,1.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,141415.0,1436.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
49,8.0,1.0,35,1,1,1.0,5.0,3,3,1,2,1.0,5,7,0.0,1.0,1.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,2.0,116892.0,11.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
46,25.0,2.0,49,0,4,3.0,4.0,3,3,3,3,3.0,5,5,1.0,1.0,1.0,2.0,1.0,0.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,82514.0,628.0,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
41,100.0,1.0,60,0,3,3.0,8.0,4,4,4,3,1.0,2,2,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,4.0,5.0,3.0,30216.0,836.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
47,3.0,1.0,54,1,3,4.0,0.0,3,2,3,3,4.0,1,1,1.0,1.0,1.0,2.0,1.0,0.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,1125.0,9.0,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
42,20.0,1.0,54,1,2,4.0,8.0,4,4,4,4,4.0,5,4,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,3.0,65876.0,439.0,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
48,50.0,2.0,38,1,7,2.0,7.0,4,4,3,4,2.0,4,4,1.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,8534.0,7.0,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False
44,10.0,1.0,54,1,2,3.0,7.0,2,2,3,1,3.0,5,5,1.0,1.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,92126.0,1142.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
44,20.0,1.0,59,0,1,4.0,7.0,3,3,3,4,4.0,3,3,1.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,3.0,5.0,2.0,2089.0,7.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
38,2.0,2.0,27,0,1,2.0,3.0,1,1,1,1,1.0,3,4,3.0,3.0,2.0,4.0,1.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,21166.0,820.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
50,0.0,1.0,71,0,2,2.0,8.0,4,3,3,3,1.0,1,3,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,2.0,369936.0,153.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
43,3.0,1.0,34,0,1,3.0,6.0,4,4,3,4,2.0,7,4,2.0,2.0,1.0,3.0,1.0,0.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,4.0,5.0,3.0,83185.0,1065.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True
40,0.0,1.0,82,0,1,4.0,8.0,3,4,4,4,4.0,6,4,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,3.0,39108.0,207.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
45,15.0,1.0,63,1,3,3.0,8.0,3,3,3,3,3.0,6,5,1.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,79254.0,615.0,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
45,5.0,1.0,61,1,2,3.0,8.0,4,4,3,3,3.0,6,4,1.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,79254.0,615.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
43,3.0,2.0,29,0,3,3.0,4.0,1,1,1,2,3.0,6,6,2.0,1.0,1.0,3.0,1.0,0.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,73212.0,548.0,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
46,10.0,1.0,74,0,2,3.0,7.0,3,3,3,3,3.0,7,3,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,121727.0,1331.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
38,1.0,1.0,68,1,1,4.0,7.0,4,4,4,4,2.0,7,3,3.0,3.0,2.0,4.0,1.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,21119.0,820.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
50,5.0,1.0,24,0,2,3.0,3.0,1,3,3,2,3.0,5,5,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,5.0,2.0,1505.0,9.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
49,2.0,3.0,25,1,5,2.0,5.0,1,1,1,1,3.0,4,4,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,5.0,2.0,618965.0,1694.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False
47,52.0,1.0,56,1,3,1.0,2.0,2,1,1,1,1.0,7,4,1.0,1.0,1.0,3.0,1.0,0.0,1.0,3.0,1.0,0.0,2.0,2.0,2.0,2.0,5.0,3.0,1081.0,4.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
48,50.0,1.0,32,0,2,3.0,6.0,3,4,3,3,1.0,4,7,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,2.0,199576.0,1540.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
48,3.0,1.0,61,0,1,2.0,3.0,3,3,3,3,2.0,7,7,1.0,1.0,1.0,4.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,5.0,3.0,6160.0,5.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
49,5.0,2.0,20,0,4,1.0,5.0,4,3,4,4,1.0,3,3,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,3.0,5.0,2.0,1323.0,9.0,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False
45,0.0,1.0,43,0,1,3.0,8.0,4,4,4,3,3.0,5,1,1.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,2.0,79997.0,621.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
49,17.0,2.0,35,0,4,4.0,9.0,4,4,4,4,3.0,4,2,1.0,1.0,1.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,5.0,3.0,47725.0,19.0,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
40,30.0,1.0,41,1,1,3.0,7.0,3,4,3,4,2.0,4,6,3.0,3.0,2.0,4.0,1.0,3.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,4.0,5.0,3.0,23964.0,823.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
49,20.0,1.0,37,0,4,2.0,7.0,3,4,3,3,2.0,2,5,1.0,1.0,1.0,4.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,3.0,75222.0,42.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False
51,2.0,1.0,49,0,4,4.0,10.0,4,4,4,4,4.0,7,7,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,5.0,2.0,1154133.0,1596.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
50,2.0,1.0,78,0,1,4.0,7.0,4,4,4,4,4.0,1,1,0.0,1.0,1.0,3.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,2.0,5.0,2.0,369936.0,153.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
52,0.0,2.0,35,1,2,2.0,6.0,4,4,3,3,1.0,4,4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,2.0,1004549.0,2393.0,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
46,30.0,2.0,35,1,2,2.0,4.0,3,3,1,3,1.0,3,3,1.0,1.0,1.0,3.0,1.0,0.0,2.0,3.0,1.0,0.0,2.0,2.0,2.0,2.0,5.0,2.0,2139.0,7.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
42,20.0,1.0,50,0,4,3.0,7.0,4,4,4,3,3.0,5,4,1.0,1.0,1.0,3.0,1.0,0.0,2.0,4.0,1.0,0.0,2.0,2.0,2.0,3.0,5.0,2.0,2051.0,7.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
40,5.0,1.0,68,0,1,4.0,6.0,4,4,4,4,3.0,1,2,1.0,1.0,1.0,2.0,1.0,0.0,2.0,4.0,1.0,0.0,2.0,2.0,2.0,3.0,5.0,2.0,1991.0,7.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
52,50.0,1.0,35,1,2,3.0,7.0,3,3,3,4,1.0,1,7,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,5.0,2.0,40208.0,24.0,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
51,500.0,1.0,23,1,2,2.0,3.0,2,3,1,3,2.0,7,5,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,5.0,2.0,31639.0,11.0,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
45,9.0,1.0,31,0,2,2.0,4.0,1,1,1,1,2.0,3,6,1.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,5.0,2.0,2113.0,7.0,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False
37,20.0,1.0,38,1,4,2.0,7.0,2,3,3,3,3.0,4,5,1.0,1.0,1.0,0.0,1.0,0.0,2.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,1058.0,9.0,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True
51,50.0,2.0,23,1,5,2.0,7.0,4,4,3,4,3.0,4,6,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,5.0,2.0,1154133.0,1596.0,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
44,200.0,1.0,34,0,2,2.0,6.0,3,3,2,3,3.0,1,5,1.0,1.0,1.0,4.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,5.0,2.0,99183.0,1192.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
49,100.0,1.0,42,0,3,1.0,1.0,3,3,2,2,1.0,7,7,1.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,3.0,5.0,2.0,17970.0,13.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True
52,50.0,1.0,73,1,2,2.0,7.0,4,4,3,2,1.0,2,6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,5.0,2.0,1017972.0,2426.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
42,5.0,1.0,49,1,6,4.0,7.0,3,3,3,3,4.0,7,7,3.0,3.0,2.0,4.0,1.0,2.0,2.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,3.0,65876.0,439.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True
51,2.0,2.0,31,1,6,3.0,7.0,4,4,4,3,2.0,3,2,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,2.0,5.0,2.0,1191283.0,1691.0,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False
